Wavelength	LMW_13_a00001.asd
1341	 0.226589488086961 
1342	 0.226273084056216 
1343	 0.22593404573606 
1344	 0.22557667857745 
1345	 0.2252440448793 
1346	 0.224925253390352 
1347	 0.224583433155388 
1348	 0.224221657538731 
1349	 0.223867310051481 
1350	 0.223497300574529 
1351	 0.223123857712604 
1352	 0.222750186236111 
1353	 0.222378994300438 
1354	 0.221986092767655 
1355	 0.221618479159232 
1356	 0.221269837095988 
1357	 0.220915671039538 
1358	 0.220544824868695 
1359	 0.220219561467724 
1360	 0.219911443427837 
1361	 0.219616042885448 
1362	 0.219351498597035 
1363	 0.219100971696852 
1364	 0.218855746017699 
1365	 0.218633924938711 
1366	 0.218443651288007 
1367	 0.218259483271382 
1368	 0.218095391915682 
1369	 0.217919190009162 
1370	 0.217715368330025 
1371	 0.21750736808965 
1372	 0.217266225939266 
1373	 0.216999680429817 
1374	 0.216718904568813 
1375	 0.216438299912517 
1376	 0.216094399863423 
1377	 0.215704898538368 
1378	 0.215311233591174 
1379	 0.214852582422226 
1380	 0.214443882955141 
1381	 0.214040563452615 
1382	 0.213648144332241 
1383	 0.213281144227475 
1384	 0.212906156193078 
1385	 0.212553988547824 
1386	 0.212173335681947 
1387	 0.211805666781101 
1388	 0.211387111620556 
1389	 0.210946627005612 
1390	 0.210463649548411 
1391	 0.209925134431563 
1392	 0.20934544997469 
1393	 0.208729588776664 
1394	 0.208088428557046 
1395	 0.207430352003423 
1396	 0.206758079722706 
1397	 0.206066137340027 
1398	 0.205354247682996 
1399	 0.204621321098266 
1400	 0.203871968976132 
1401	 0.20310096197397 
1402	 0.202306475922845 
1403	 0.201508221531514 
1404	 0.200679152699779 
1405	 0.199868159920893 
1406	 0.199059515131617 
1407	 0.198239094896983 
1408	 0.197415433454263 
1409	 0.196599655687184 
1410	 0.195751165893587 
1411	 0.194958585003706 
1412	 0.194195960851562 
1413	 0.193443412117226 
1414	 0.192740970213081 
1415	 0.192069112635436 
1416	 0.191384589888257 
1417	 0.190719534505942 
1418	 0.190073818307593 
1419	 0.18944997556583 
1420	 0.1888729293416 
1421	 0.188339677678847 
1422	 0.187834804823203 
1423	 0.187327417620323 
1424	 0.186827143686662 
1425	 0.186330515777867 
1426	 0.185864171280452 
1427	 0.185402438328848 
1428	 0.184976973914128 
1429	 0.184592017874877 
1430	 0.184204615709539 
1431	 0.183834130869681 
1432	 0.183470271188709 
1433	 0.183116168374414 
1434	 0.182771567205253 
1435	 0.182441675115721 
1436	 0.182109946703232 
